system:index,B11_t27,B12_t27,B2_t27,B3_t27,B4_t27,B5_t27,B6_t27,B7_t27,B8A_t27,B8_t27,class,class_name,zone,.geo
158_0,3359.0,2818.0,812.0,998.0,1120.0,1510.0,1715.0,1876.0,2129.0,1958.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54847384020793,35.749804204462535]}"
159_0,4372.5,3379.0,988.5,1231.0,1665.0,2021.0,2178.0,2367.0,2699.5,2400.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21987010927701,35.7194411478593]}"
160_0,3040.0,2326.0,1170.0,1324.0,1524.0,1850.0,2004.0,2198.0,2431.0,2314.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48110019389897,35.73704812742804]}"
161_0,3510.0,2628.0,854.0,1106.0,1394.0,1759.0,2007.0,2183.0,2483.0,2278.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32658996503042,35.723573398166245]}"
162_0,3453.0,2586.0,800.0,1028.0,1426.0,1574.0,1718.0,1980.0,2215.0,2114.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65178009788168,35.66428458941436]}"
163_0,2575.0,1961.0,809.0,990.0,1292.0,1535.0,1645.0,1784.0,1995.0,1848.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5962642133231,35.75806870507644]}"
164_0,2837.0,2330.0,774.0,996.0,1134.0,1461.0,1685.0,1827.0,2001.0,1796.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53733473068486,35.80747604570301]}"
165_0,1890.0,1355.0,388.0,424.0,550.0,692.0,816.0,905.0,1039.0,951.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6068643336757,35.720698789257064]}"
167_0,2949.0,2265.0,867.0,1032.0,1220.0,1527.0,1714.0,1877.0,2067.0,1880.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47391367162602,35.756990726735495]}"
168_0,3775.0,2811.0,982.0,1230.0,1698.0,2048.0,2188.0,2380.0,2642.0,2364.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49098166202428,35.844486635408735]}"
169_0,4215.0,3010.0,1168.0,1432.0,1712.0,2154.0,2497.0,2668.0,3064.0,2736.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58943701716379,35.6037381392647]}"
170_0,3868.5,2753.5,916.0,1171.0,1482.0,1922.5,2243.0,2444.5,2731.0,2492.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5391313612531,35.83927640676084]}"
171_0,2326.0,1513.0,694.0,778.0,943.0,1412.0,2134.0,2392.0,2529.0,2208.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48397480280816,35.765794216519865]}"
173_0,2344.0,1621.0,662.0,824.0,958.0,1225.0,1418.0,1491.0,1688.0,1520.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36611583753168,35.61002634625354]}"
174_0,3882.5,3113.5,890.0,1129.0,1589.0,1867.5,1983.0,2184.5,2401.5,2229.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74646252882788,35.5917007144575]}"
175_0,3234.5,2320.5,771.0,999.0,1270.0,1615.5,1853.0,2016.5,2259.5,2087.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7376590390435,35.49126906569294]}"
178_0,3318.0,2465.5,888.0,1103.0,1353.0,1713.0,2002.5,2171.5,2425.0,2238.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6533970653931,35.71638687589329]}"
179_0,3490.0,3025.0,1136.0,1305.0,1606.0,1879.0,2046.0,2203.5,2445.5,2146.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2784402658016,35.613619607390014]}"
180_0,3701.0,3054.0,1152.0,1334.0,1704.0,2084.0,2155.0,2330.0,2617.0,2336.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32676962808723,35.82903561252188]}"
181_0,4081.0,2954.0,988.0,1240.0,1546.0,1951.0,2269.0,2506.0,2847.0,2502.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38569911072548,35.59349734502574]}"
182_0,2629.0,2099.0,692.0,933.0,999.0,1362.0,1472.0,1570.0,1802.0,1600.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48217817223991,35.84520528763603]}"
183_0,4821.0,3554.0,1164.0,1532.0,2074.0,2472.0,2714.0,2933.0,3295.0,2996.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53805338291215,35.794180979498044]}"
184_0,3633.0,2776.0,744.0,938.0,1210.0,1520.0,1652.0,1794.0,2078.0,1834.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33934604206492,35.7638179228948]}"
186_0,1974.0,1229.0,378.0,448.0,497.0,882.0,1611.0,1727.0,1926.0,1392.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64764784757473,35.70003753772232]}"
187_0,3334.0,2842.0,796.0,946.0,1166.0,1423.0,1637.0,1828.0,2109.0,1866.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5511687860603,35.755553422280904]}"
188_0,3365.0,2507.0,799.0,1042.0,1410.0,1679.0,1816.0,1994.0,2261.0,2030.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32964423699643,35.659433686880114]}"
189_0,3505.0,3038.5,945.5,1208.0,1420.0,1714.5,1878.0,2029.0,2248.5,2111.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29802353899541,35.716027549779646]}"
190_0,3156.0,2244.5,897.5,1180.0,1327.0,1816.0,2230.0,2415.5,2655.0,2397.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55925362361737,35.84843922265886]}"
191_0,3733.0,2755.5,874.0,1161.0,1362.0,1849.5,2225.5,2436.0,2743.5,2485.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73819802821399,35.61146365070813]}"
192_0,3396.0,2567.5,1354.5,1566.0,1823.0,2229.0,2385.0,2563.0,2811.5,2581.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74197095240729,35.638772435345366]}"
193_0,2919.0,2274.0,800.0,1058.0,1440.0,1690.0,1814.0,1926.0,2145.0,1994.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6226746826762,35.71459024532505]}"
194_0,3497.0,2870.0,738.0,916.0,1228.0,1428.0,1537.0,1672.0,1881.0,1772.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65806830487053,35.765794216519865]}"
196_0,3636.0,2588.0,1118.0,1266.0,1464.0,1906.0,2178.0,2452.0,2767.0,2354.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48325615058086,35.70165450523373]}"
197_0,2920.5,2182.0,798.5,1034.0,1304.0,1593.5,1771.0,1914.5,2144.5,1985.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29335229951799,35.79975053425958]}"
198_0,3674.0,2675.0,794.0,1046.0,1366.0,1739.0,2002.0,2254.0,2521.0,2320.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57919622292482,35.76615354263351]}"
201_0,3317.5,2220.0,879.0,1135.0,1472.0,1840.0,2124.0,2305.0,2572.0,2483.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62321367184668,35.760763650928794]}"
202_0,1831.5,1276.5,380.0,439.5,530.0,692.5,783.0,863.5,991.0,916.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76532714979439,35.5263033617736]}"
203_0,3378.5,2520.5,883.0,1103.0,1410.0,1756.0,1957.0,2123.0,2343.5,2130.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28400982056316,35.78591647888414]}"
204_0,4388.0,3243.0,1142.0,1396.0,1710.0,2106.0,2408.0,2612.0,2936.0,2742.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5339211326052,35.686383145403695]}"
205_0,3327.0,2587.5,765.0,1065.0,1227.0,1588.5,1934.0,2083.0,2327.0,2169.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29982016956366,35.7630992706675]}"
206_0,3572.5,2935.5,880.5,1062.0,1373.0,1620.5,1773.0,1922.0,2182.0,1920.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25310777478944,35.69285101544936]}"
207_0,3694.0,2795.0,1620.0,1896.0,1892.0,2305.0,2741.0,2965.0,3228.0,3100.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4843341289218,35.67452538365332]}"
208_0,2693.5,2302.5,694.0,795.5,982.5,1222.0,1329.5,1447.5,1645.5,1536.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75508635555543,35.5300762859669]}"
211_0,1888.0,1263.0,373.0,435.0,553.0,709.0,834.0,996.0,1129.0,1034.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63381379219929,35.742438019132756]}"
212_0,3628.5,2803.0,863.5,1105.0,1316.0,1743.5,2100.0,2243.5,2543.0,2293.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29694556065448,35.741719366905464]}"
213_0,2124.0,1458.0,778.0,846.0,932.0,1150.5,1293.5,1407.0,1558.0,1451.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72813689703185,35.629429956390524]}"
214_0,3635.5,3009.0,913.5,1140.0,1409.0,1775.5,1975.0,2182.0,2435.5,2121.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24358563277778,35.69824090715407]}"
216_0,3645.0,2791.0,1788.0,1920.0,2046.0,2485.0,2860.0,2988.0,3217.0,3020.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54506024212829,35.69051539571065]}"
217_0,2953.0,2112.0,912.0,1166.0,1338.0,1723.5,2094.0,2295.5,2549.0,2254.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56051126501514,35.84879854877251]}"
218_0,3760.0,2577.0,822.0,1086.0,1222.0,1656.0,2340.0,2591.0,2910.0,2684.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60237275725511,35.56780552789992]}"
219_0,2363.0,1631.0,928.0,1072.0,1312.0,1626.0,1788.0,1898.0,2047.0,1788.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5023004346042,35.717105528120584]}"
220_0,3327.5,2926.0,1055.0,1290.0,1625.0,1893.5,1951.5,2113.5,2318.5,2145.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73514375624798,35.52953729679643]}"
221_0,3457.0,2637.0,943.0,1128.0,1416.0,1653.0,1767.0,1915.0,2174.0,1970.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52942955618461,35.689796743483356]}"
222_0,2942.0,2063.0,720.0,1042.0,1174.0,1691.0,2026.0,2228.0,2427.0,2176.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61243388843725,35.624399390799454]}"
223_0,3839.0,2845.0,872.0,1124.0,1556.0,1858.0,1990.0,2147.0,2471.0,2268.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33108154145101,35.65745739325505]}"
224_0,4423.0,3477.5,1101.5,1361.0,1800.0,2146.5,2280.0,2456.5,2718.0,2448.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73478443013433,35.54750360247882]}"
225_0,3592.0,2650.5,969.5,1316.0,1705.0,2099.5,2337.0,2510.0,2776.0,2563.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74197095240729,35.512109980284514]}"
226_0,1962.0,1401.0,408.0,470.0,558.0,730.0,811.0,956.0,1097.0,966.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58099285349307,35.78933007696379]}"
227_0,3161.0,2360.0,897.0,1114.0,1296.0,1640.0,1887.0,2017.0,2297.0,2040.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61171523620995,35.58163958327536]}"
229_0,3419.0,2508.0,1232.0,1372.0,1678.0,2061.0,2426.0,2558.0,2836.0,2404.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48559177031957,35.702373157461025]}"
230_0,1858.5,1435.5,433.5,497.0,584.5,716.0,812.5,901.0,1019.0,956.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75634399695319,35.55091720055847]}"
231_0,4031.5,2891.5,1289.0,1497.0,1888.0,2256.5,2469.5,2681.0,2987.0,2758.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64477323866555,35.70722405999527]}"
232_0,3725.0,2848.0,1011.0,1260.0,1628.0,1998.0,2157.0,2318.0,2584.0,2338.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46349321433023,35.840893374272255]}"
233_0,3911.0,2961.0,1106.0,1382.0,1694.0,2128.5,2391.0,2592.5,2922.5,2643.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74125230018,35.614158596560486]}"
234_0,3584.0,2598.0,1434.0,1604.0,1860.0,2214.0,2516.0,2721.0,3032.0,2626.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3693497725545,35.49342502237482]}"
236_0,2455.0,1763.0,679.0,876.0,1168.0,1413.0,1554.0,1679.0,1863.0,1596.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40510272086246,35.62206377106074]}"
237_0,2861.0,1967.0,728.0,970.0,1021.0,1456.0,2109.0,2246.0,2485.0,2282.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4685237799213,35.83999505898814]}"
238_0,3793.5,2568.5,879.5,1217.0,1455.0,1990.0,2456.0,2689.0,3085.0,2838.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61333220372137,35.596012627821274]}"
240_0,1916.0,1532.0,409.5,455.5,577.0,690.5,753.5,856.0,955.0,932.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71735711362241,35.601761845639636]}"
242_0,2655.0,2288.0,614.0,775.0,996.0,1220.0,1342.0,1479.0,1667.0,1482.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6172847909715,35.7765739999293]}"
243_0,2978.0,2474.0,956.0,1136.0,1452.0,1684.0,1782.0,1925.0,2126.0,1976.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62429165018763,35.78214355469084]}"
244_0,2560.0,1949.0,762.0,866.0,1176.0,1432.0,1529.0,1673.0,1888.0,1740.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5955455610958,35.71135631030222]}"
245_0,2373.0,1819.0,711.0,886.0,1206.0,1427.0,1490.0,1644.0,1796.0,1676.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58674207131143,35.74585161721241]}"
246_0,3245.0,2446.0,916.0,1108.0,1364.0,1671.0,1813.0,1982.0,2250.0,2056.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51397853329775,35.76848916237222]}"
247_0,3816.0,2666.0,1266.0,1476.0,1804.0,2234.0,2530.0,2702.0,2976.0,2718.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47894423721709,35.68728146068782]}"
248_0,3714.5,3291.5,1023.0,1336.0,1653.0,1930.0,2039.0,2199.5,2424.0,2187.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2798775702562,35.74225835607593]}"
249_0,2291.5,1690.5,723.0,785.0,900.0,1061.0,1223.0,1364.0,1526.0,1400.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64333593421097,35.53295089487609]}"
250_0,1878.0,1256.0,708.0,850.0,999.0,1145.0,1210.0,1283.0,1396.0,1328.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33233918284878,35.56079866868379]}"
251_0,3241.5,2221.0,1013.0,1272.0,1383.0,1851.5,2377.0,2589.0,2828.0,2621.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57200970065188,35.82975426474918]}"
252_0,2932.0,2247.0,814.0,1070.0,1384.0,1721.0,1870.0,2001.0,2220.0,1996.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36593617447485,35.78897075085015]}"
254_0,3014.5,2445.5,804.0,1030.0,1237.0,1589.5,1695.5,1845.0,2021.0,1811.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28472847279045,35.76256028149703]}"
255_0,3348.0,2564.0,787.0,1042.0,1312.0,1622.0,1828.0,1976.0,2269.0,2036.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33233918284878,35.72680733318908]}"
256_0,4107.0,3719.5,1068.0,1358.0,1755.0,2065.5,2219.5,2334.5,2612.0,2410.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28939971226787,35.75429578088313]}"
257_0,4180.0,2923.0,1022.0,1306.0,1824.0,2266.0,2595.0,2791.0,3129.0,2668.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60021680057322,35.54983922221753]}"
258_0,1700.5,1247.5,334.5,367.5,470.5,595.0,678.0,772.0,877.0,811.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72795723397502,35.623680738572155]}"
260_0,2666.0,1837.0,1000.0,1050.0,1154.0,1319.0,1443.0,1494.0,1594.0,1758.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53302281732108,35.71315294087046]}"
261_0,1737.0,1132.0,388.0,442.0,506.0,659.0,907.0,1085.0,1204.0,1094.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64980380425662,35.6164942162992]}"
262_0,3535.5,2901.0,766.5,964.5,1371.0,1617.5,1754.5,1921.5,2146.0,1981.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74089297406634,35.591521051400676]}"
263_0,3112.0,2366.0,758.0,981.0,1179.0,1479.0,1696.5,1804.5,2033.0,1881.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27233172186959,35.76741118403128]}"
264_0,3504.0,2732.0,1082.0,1418.0,1686.0,2090.0,2347.0,2499.0,2763.0,2600.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48792739005829,35.823466057760335]}"
265_0,2929.0,2167.0,1322.0,1362.0,1488.0,1786.0,2050.0,2175.0,2436.0,2382.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55368406885583,35.58954475777561]}"
266_0,2903.0,2100.0,739.0,986.0,1122.0,1509.0,1881.0,2036.0,2288.0,1974.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54362293767369,35.79885221897546]}"
267_0,3189.0,2340.0,914.0,1148.0,1564.0,1915.0,2048.0,2216.0,2455.0,2222.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5903353324479,35.79004872919109]}"
268_0,2717.5,2224.0,912.0,1023.5,1224.0,1491.5,1678.5,1787.5,1963.5,1829.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63327480302883,35.79813356674817]}"
269_0,4165.5,2981.5,818.5,1048.0,1377.0,1752.0,2102.5,2285.5,2655.0,2284.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29910151733635,35.56277496230885]}"
270_0,2642.0,2239.0,670.0,812.0,952.0,1227.0,1392.0,1517.0,1696.0,1554.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50589369574067,35.781963891634014]}"
271_0,2251.5,1564.0,772.5,913.5,1187.0,1470.0,1581.0,1742.0,1952.0,1747.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63147817246058,35.686203482346876]}"
272_0,3759.0,2707.0,918.0,1236.0,1505.0,2063.5,2494.5,2706.0,3027.5,2747.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60973894258488,35.83226954754471]}"
274_0,3817.5,3537.5,996.0,1233.0,1501.0,1808.5,1945.0,2103.5,2335.5,2056.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21591752202688,35.749804204462535]}"
275_0,4112.0,3173.0,944.0,1224.0,1460.0,1941.0,2348.0,2507.0,2819.0,2530.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61153557315313,35.574093734888756]}"
276_0,3019.0,2208.0,852.0,1072.0,1430.0,1709.0,1880.0,1979.0,2291.0,2036.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37959056679347,35.83496449339707]}"
277_0,3544.0,3055.0,966.0,1181.0,1493.0,1770.0,1886.0,2022.0,2314.0,2104.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26047396011921,35.7630992706675]}"
278_0,2606.0,2228.0,642.0,737.0,963.0,1164.0,1260.0,1418.0,1621.0,1516.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58386746240225,35.743875323587346]}"
279_0,4359.0,3151.0,1210.0,1490.0,2098.0,2524.0,2709.0,2923.0,3298.0,3056.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56895542868587,35.8337068519993]}"
280_0,3144.0,2567.0,802.0,978.0,1138.0,1442.0,1624.0,1733.0,1979.0,1796.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51847010971835,35.78519782665685]}"
281_0,2789.0,1781.0,570.0,796.0,798.0,1367.0,2099.0,2333.0,2635.0,2920.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62536962852857,35.758428031190086]}"
282_0,3937.0,2964.5,907.5,1104.0,1456.0,1832.0,2066.5,2195.5,2541.5,2170.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3039524198706,35.56798519095675]}"
284_0,3017.0,2322.0,839.0,1078.0,1388.0,1743.0,1856.0,1999.0,2261.0,2048.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35964796748601,35.81070998072584]}"
285_0,2518.0,1877.0,632.0,797.5,1045.0,1287.5,1424.5,1574.0,1793.5,1645.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75814062752143,35.480129956169854]}"
286_0,2409.0,1387.0,848.0,1090.0,1076.0,1428.0,2061.0,2419.0,2572.0,2266.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4767882805352,35.68871876514241]}"
287_0,2217.0,1563.0,493.0,573.0,644.0,1030.0,1154.0,1226.0,1493.0,1196.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63345446608564,35.47366208612419]}"
288_0,2029.0,1484.0,478.0,549.0,648.0,862.0,1043.0,1143.0,1293.0,1186.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63291547691517,35.47653669503338]}"
291_0,2212.0,1446.0,742.0,864.0,1002.0,1247.0,1463.0,1577.0,1734.0,1562.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56446385226526,35.55972069034284]}"
292_0,2717.0,1882.0,858.0,1073.0,1378.0,1669.5,1797.5,1932.5,2146.0,1872.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54919249243524,35.795618283952635]}"
293_0,3578.0,2501.0,850.0,1174.0,1526.0,1896.0,2214.0,2475.0,2724.0,2562.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63237648774471,35.763458596781156]}"
294_0,3208.0,2348.0,1224.0,1484.0,1522.0,1908.0,2411.0,2663.0,2926.0,2626.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47768659581932,35.673806731426026]}"
295_0,3009.0,2409.0,761.0,914.0,1081.0,1354.5,1476.0,1630.0,1823.0,1567.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2978438759386,35.72267508288213]}"
296_0,2543.0,1978.0,714.0,952.0,1218.0,1525.0,1671.0,1789.0,1925.0,1820.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60578635533476,35.69824090715407]}"
298_0,3912.0,2767.0,1116.0,1360.0,1808.0,2151.5,2351.5,2561.5,2896.0,2668.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64010199918813,35.69788158104043]}"
299_0,2560.0,1822.0,670.0,898.0,1016.0,1404.0,1674.0,1828.0,2004.0,1798.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41157059090813,35.84412730929509]}"
300_0,3806.0,2812.0,922.0,1172.0,1592.0,1974.0,2320.0,2534.0,2828.0,2590.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61099658398265,35.76327893372433]}"
301_0,2126.0,1593.0,590.0,669.0,750.0,973.0,1094.0,1194.0,1366.0,1192.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33431547647385,35.664643915528]}"
