pixel_id,class_name,zone,lon,lat,soil_ph,soil_clay,soil_organic,.geo
0000000000000000009f,Corn,1,-90.21986792090499,35.71944170638396,6.2,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.739329045230505]}"
000000000000000000a0,Corn,1,-90.48109989702006,35.737046237342966,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.739329045230505]}"
000000000000000000a1,Corn,1,-90.32659204551815,35.72357529306051,6.1,13,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.739329045230505]}"
000000000000000000a2,Corn,1,-90.65178090804281,35.664282626352836,5.7,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.649497516818556]}"
000000000000000000a3,Corn,1,-90.59626509992741,35.75807089880997,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.739329045230505]}"
000000000000000000a4,Corn,1,-90.53733362040506,35.80747773848214,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.82916057364246]}"
000000000000000000a5,Corn,1,-90.60686438313145,35.720699172881034,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.739329045230505]}"
000000000000000000a6,Corn,1,-90.56248740944756,35.60553396997369,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
000000000000000000a7,Corn,1,-90.4739118261219,35.75699179635503,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.739329045230505]}"
000000000000000000a8,Corn,1,-90.4909812649545,35.84448827722574,6.1,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.82916057364246]}"
000000000000000000a9,Corn,1,-90.58943821621457,35.60373695224916,6.2,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.60458175261258]}"
000000000000000000aa,Corn,1,-90.5391306381296,35.83927558809426,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.82916057364246]}"
000000000000000000ab,Corn,1,-90.48397601719954,35.76579406183454,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.78424480943649]}"
000000000000000000ac,Corn,1,-90.5296104573805,35.62996984374657,6.1,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.649497516818556]}"
000000000000000000ad,Corn,1,-90.3661175172559,35.61002428473451,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.60458175261258]}"
000000000000000000ae,Corn,1,-90.74646100071062,35.5917018385059,5.8,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.60458175261258]}"
000000000000000000af,Corn,1,-90.73765873523112,35.49126950547914,5.3,14,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.46983445999465]}"
000000000000000000b0,Corn,1,-90.5562000769622,35.751239555996094,6.0,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.739329045230505]}"
000000000000000000b1,Corn,1,-90.58386879899882,35.65350497910666,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.649497516818556]}"
000000000000000000b2,Corn,1,-90.65339510262416,35.71638722216236,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.69441328102453]}"
000000000000000000b3,Corn,1,-90.278438213242,35.61361832018358,6.1,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.60458175261258]}"
000000000000000000b4,Corn,1,-90.3267704095603,35.82903749207556,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.82916057364246]}"
000000000000000000b5,Corn,1,-90.38569742998159,35.59349885623044,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.60458175261258]}"
000000000000000000b6,Corn,1,-90.482178999475,35.84520619249536,6.0,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.82916057364246]}"
000000000000000000b7,Corn,1,-90.53805153567468,35.79418069914077,6.1,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.78424480943649]}"
000000000000000000b8,Corn,1,-90.33934507453101,35.76381868006786,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
000000000000000000b9,Corn,1,-90.5481157267523,35.64380197521436,6.1,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.649497516818556]}"
000000000000000000ba,Corn,1,-90.64764732136626,35.70003569859937,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.69441328102453]}"
000000000000000000bb,Corn,1,-90.55117021097391,35.75555150671477,6.0,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.739329045230505]}"
000000000000000000bc,Corn,1,-90.32964207063871,35.659435583507744,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.649497516818556]}"
000000000000000000bd,Corn,1,-90.29802258506874,35.71602603497703,6.2,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.69441328102453]}"
000000000000000000be,Corn,1,-90.5592545611838,35.8484390407591,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.82916057364246]}"
000000000000000000bf,Corn,1,-90.73819828645858,35.61146457437477,5.8,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.60458175261258]}"
000000000000000000c0,Corn,1,-90.74197068594981,35.638772109226075,6.0,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.649497516818556]}"
000000000000000000c1,Corn,1,-90.62267635546696,35.71459020443781,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.69441328102453]}"
000000000000000000c2,Corn,1,-90.65806824052817,35.765794061834534,5.9,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.78424480943649]}"
000000000000000000c3,Corn,1,-90.55889337399847,35.59960782467366,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
000000000000000000c4,Corn,1,-90.48325810192993,35.701654352281764,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.69441328102453]}"
000000000000000000c5,Corn,1,-90.29335390626578,35.79975011635651,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
000000000000000000c6,Corn,1,-90.57919566109481,35.76615524901986,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.78424480943649]}"
000000000000000000c8,Corn,1,-90.36198393057936,35.46647690362199,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.46983445999465]}"
000000000000000000c9,Corn,1,-90.62321144759338,35.76076419584625,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
000000000000000000ca,Corn,1,-90.76532745726776,35.52630466245606,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.514750224200625]}"
000000000000000000cb,Corn,1,-90.28400763045775,35.785917984888734,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
000000000000000000cc,Corn,1,-90.53392240809919,35.68638193117371,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
000000000000000000cd,Corn,1,-90.29981960279328,35.763100764798246,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
000000000000000000ce,Corn,1,-90.25310606015738,35.69285208680227,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.69441328102453]}"
000000000000000000cf,Corn,1,-90.48433274528381,35.6745251814726,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.69441328102453]}"
000000000000000000d0,Corn,1,-90.755084902148,35.530077061947274,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.514750224200625]}"
000000000000000000d1,Corn,1,-90.55566052573472,35.637153455543675,6.1,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.649497516818556]}"
000000000000000000d2,Corn,1,-90.54074929181202,35.71369392512607,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
000000000000000000d3,Corn,1,-90.63381518989847,35.74243729051659,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
000000000000000000d4,Corn,1,-90.2969434826138,35.74171937524697,6.3,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.739329045230505]}"
000000000000000000d5,Corn,1,-90.72813855448202,35.6294302925191,6.0,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.649497516818556]}"
000000000000000000d6,Corn,1,-90.24358587940827,35.69823868087482,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.69441328102453]}"
000000000000000000d7,Corn,1,-90.50912980624202,35.584157039523475,6.2,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.60458175261258]}"
000000000000000000d8,Corn,1,-90.54506124253069,35.69051551785026,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
000000000000000000d9,Corn,1,-90.56051202768087,35.84880022794443,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.82916057364246]}"
000000000000000000da,Corn,1,-90.60237406837062,35.56780551596048,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
000000000000000000db,Corn,1,-90.50229846342815,35.71710513743196,6.2,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.739329045230505]}"
000000000000000000dc,Corn,1,-90.73514380223698,35.52953751071981,5.5,15,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.514750224200625]}"
000000000000000000dd,Corn,1,-90.52942763423731,35.689797602580654,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
000000000000000000de,Corn,1,-90.61243380034722,35.62440042653082,6.2,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.60458175261258]}"
000000000000000000df,Corn,1,-90.33108236027898,35.65745574264001,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.649497516818556]}"
000000000000000000e0,Corn,1,-90.73478261505164,35.54750322886415,5.6,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.55966598840661]}"
000000000000000000e1,Corn,1,-90.74197068594981,35.51211134380294,5.5,15,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.514750224200625]}"
000000000000000000e2,Corn,1,-90.58099267881936,35.789329197194625,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.78424480943649]}"
000000000000000000e3,Corn,1,-90.6117158850776,35.58163764742827,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
000000000000000000e4,Corn,1,-90.51613505399699,35.62745491075243,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.649497516818556]}"
000000000000000000e5,Corn,1,-90.48559021178087,35.702372267551375,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.69441328102453]}"
000000000000000000e6,Corn,1,-90.75634236864506,35.550918900271085,6.1,25,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.55966598840661]}"
000000000000000000e7,Corn,1,-90.64477120118678,35.707223769497524,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.69441328102453]}"
000000000000000000e8,Corn,1,-90.46349536606105,35.84089424177667,6.0,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.82916057364246]}"
000000000000000000e9,Corn,1,-90.7412527706802,35.61415787141106,5.8,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.60458175261258]}"
000000000000000000ea,Corn,1,-90.36935036551965,35.49342325128795,5.8,42,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.514750224200625]}"
000000000000000000eb,Corn,1,-90.54470005534536,35.67201024847846,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
000000000000000000ec,Corn,1,-90.40510343776619,35.62206385757881,6.1,30,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.60458175261258]}"
000000000000000000ed,Corn,1,-90.46852523204934,35.839993503363864,6.0,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.82916057364246]}"
000000000000000000ee,Corn,1,-90.61333007965895,35.59601378922458,6.2,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.60458175261258]}"
000000000000000000ef,Corn,1,-90.55871500995634,35.68135206518543,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
000000000000000000f0,Corn,1,-90.71735644813478,35.60176157048247,5.8,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.60458175261258]}"
000000000000000000f1,Corn,1,-90.51128355205084,35.62493997775828,6.2,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.60458175261258]}"
000000000000000000f2,Corn,1,-90.61728530229335,35.77657616818177,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.78424480943649]}"
000000000000000000f3,Corn,1,-90.62429055004831,35.78214558539752,5.9,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.78424480943649]}"
000000000000000000f4,Corn,1,-90.5955471846578,35.711357356174055,6.1,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.69441328102453]}"
000000000000000000f5,Corn,1,-90.58674046007725,35.745852961923525,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.739329045230505]}"
000000000000000000f6,Corn,1,-90.51397684908711,35.768487358870814,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.78424480943649]}"
000000000000000000f7,Corn,1,-90.47894615121126,35.6872826695865,5.8,30,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.69441328102453]}"
000000000000000000f8,Corn,1,-90.27987850288226,35.74225892647445,6.3,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.739329045230505]}"
000000000000000000f9,Corn,1,-90.64333537064758,35.532948723025704,6.0,19,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.514750224200625]}"
000000000000000000fa,Corn,1,-90.33233982677605,35.56080026820551,6.2,38,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.55966598840661]}"
000000000000000000fb,Corn,1,-90.57200759019666,35.82975540734516,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.82916057364246]}"
000000000000000000fc,Corn,1,-90.36593469411271,35.78897246911035,6.1,26,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.78424480943649]}"
000000000000000000fd,Corn,1,-90.49798651270947,35.68835731294038,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.69441328102453]}"
000000000000000000fe,Corn,1,-90.2847300048284,35.762561213570784,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
000000000000000000ff,Corn,1,-90.33233982677605,35.72680814132425,6.1,13,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.739329045230505]}"
00000000000000000100,Corn,1,-90.28939868363136,35.7542940402177,6.3,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.739329045230505]}"
00000000000000000101,Corn,1,-90.60021586346076,35.54983979781615,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
00000000000000000102,Corn,1,-90.72795573133882,35.623682511261215,5.8,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.60458175261258]}"
00000000000000000103,Corn,1,-90.48541184773875,35.58954363359603,6.2,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.60458175261258]}"
00000000000000000104,Corn,1,-90.53302166968638,35.71315437389861,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
00000000000000000105,Corn,1,-90.64980552627613,35.616494440363056,5.7,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.60458175261258]}"
00000000000000000106,Corn,1,-90.74089158349487,35.591519015362714,5.8,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.60458175261258]}"
00000000000000000107,Corn,1,-90.27233370389983,35.767412715516926,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
00000000000000000108,Corn,1,-90.48792678073289,35.823468074859804,6.1,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.82916057364246]}"
00000000000000000109,Corn,1,-90.55368514396805,35.58954363359603,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
